task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
lotka_volterra,10⁴,10,RF-ABC,0.9975,0.47924557,123.72203,,3.393627675374349,22.688506933446998,d1caab0c-cd53-4dff-bcb6-6337b3999738
bernoulli_glm,10³,7,RF-ABC,0.92645,0.16093314,,,0.18249239921569824,11.718913579685168,fab08f10-6fca-4e99-a41c-9d9411b94c84
bernoulli_glm,10⁴,3,SMC-ABC,0.99865,0.27850735,11.693726,,0.06371931234995525,11.025624845576091,697cbe3d-a902-4c79-b1ea-e74ec542eefa
bernoulli_glm,10⁵,8,SMC-ABC,0.79265,0.05294311,12.321572,,0.4841767311096191,10.754152025233461,2dd5f0f4-f0fb-42ed-9de1-c8c711554bf4
sir,10⁵,4,SMC-ABC,0.62265,0.05425054,26.627054,,5.140744018554686,14.621687361259324,61e5e681-fc35-4e84-8d4f-9f46b61cde78
gaussian_linear,10⁵,6,SMC-ABC,0.70305,0.029819667,1.5046428,,0.09678559303283693,11.126227521781475,090f954b-2837-4146-8f36-2820bb78d7fe
slcp_distractors,10³,8,RF-ABC,0.98215,0.087530375,424.20456,,0.8708912531534829,,09eedaa5-34fd-400e-a12f-66a309be9e53
slcp,10³,8,RF-ABC,0.9764,0.028709292,23.421394,,0.08608646392822265,36.11037785166489,d5b37f24-9076-4498-9762-bfea43a2ee3f
slcp,10⁴,7,SMC-ABC,0.9845,0.07051718,29.101631,,0.04263308842976888,36.02014215732958,a1212e79-b7da-409c-b45b-229d8e2f0857
slcp,10³,1,REJ-ABC,0.9883,0.12059605,17.335644,,0.018055840333302816,38.38698744185734,35ad8580-df01-4c4c-b887-edd45c698b12
gaussian_mixture,10⁵,3,REJ-ABC,0.79435,0.02141565,1.2571294,,0.023760839303334558,11.90492228145125,6fa0a021-7418-4640-a27e-bdddb03544ec
slcp,10³,3,SMC-ABC,0.9828,0.07035148,23.964458,,0.01762063900629679,40.01817346413762,1e5f2268-df8f-4c6f-bc6b-2be3e20a810d
gaussian_linear_uniform,10⁵,8,RF-ABC,0.5545,0.0079061985,,,153.8943359375,4.5070668840473695,e02488a2-0b43-4e30-9a64-763da6449299
bernoulli_glm,10⁵,2,REJ-ABC,0.9463,0.2854022,15.836184,,0.31721051534016925,10.243907486735432,fdc364ee-628d-4f1a-b91d-3cf52d2685b0
gaussian_linear_uniform,10³,1,REJ-ABC,0.98095,0.33972663,2.4087863,,0.018360360463460287,5.447486659845314,60f49a9d-f5ed-41fc-ad6e-d2199276d36a
two_moons,10⁵,7,REJ-ABC,0.6788,0.0013705492,0.09386757,,0.02488269011179606,,06a77943-2a03-4183-be59-a8f0ba9d6edb
bernoulli_glm,10⁴,9,RF-ABC,0.92695,0.24514091,,,3.688811492919922,11.795451568227826,4d28c488-da71-484b-a39a-7f19650fc2c9
gaussian_linear,10⁴,10,SMC-ABC,0.8420000000000001,0.08725023,1.7281411,,0.025149428844451902,12.838599698013587,2a9d666b-07f3-48d5-aa71-2fe52e58b404
two_moons,10⁵,9,RF-ABC,0.94085,0.22395536,0.36508733,,14.258287556966145,,e55685af-7116-48cf-b892-4abd7697ec49
slcp,10³,2,SMC-ABC,0.9855,0.17581451,20.968695,,0.01916450659434001,39.982369172346615,56074cfc-3e30-423f-a922-1b7818d417e1
gaussian_linear,10⁵,1,REJ-ABC,0.8099,0.057207167,1.7133843999999998,,0.02101353009541829,12.08125948132646,7d19077d-95ef-4e8b-a088-92c9018d040a
bernoulli_glm,10⁴,4,RF-ABC,0.918,0.12546998,,,3.6467938741048176,13.121514457173493,6a0ae4aa-0bbb-4b84-87a4-9b4aa3bfb844
gaussian_linear_uniform,10⁵,4,REJ-ABC,0.89665,0.100723624,1.8279203,,0.019786274433135985,5.710620508588012,64b8f672-cf71-40bf-9c2e-d2bf955b5eb1
gaussian_mixture,10³,8,SMC-ABC,0.81945,0.12168759,1.4751695,,0.02397330204645793,9.804866884106124,b524937c-d9aa-4335-b56b-b568f2f71b62
slcp_distractors,10⁴,5,REJ-ABC,0.98415,0.09700537,898.2673300000001,,0.20493327776590986,,452b80b6-b499-450d-8368-27412cd2461b
bernoulli_glm,10⁵,1,SMC-ABC,0.76285,0.023801386,11.235853,,0.4135865211486817,10.489106731247388,c0f35f3a-a7ce-4fd9-96d1-059a5465e07a
bernoulli_glm_raw,10⁴,3,RF-ABC,0.93435,0.27177685,,,25.17127888997396,11.054533407734336,de7e6040-56cb-4601-84fc-000688faf130
bernoulli_glm,10⁴,3,RF-ABC,0.9098,0.14927131,,,3.668764495849609,11.906528630926712,5998e461-c466-4533-b8f1-59077576ac28
slcp,10⁵,3,SMC-ABC,0.9376,0.029334307,24.143513,,0.13819239934285482,37.575903938631036,ebbe0722-bc23-43cd-b633-660445a05d8f
two_moons,10⁴,10,REJ-ABC,0.85115,0.006991267,0.10361706,,0.022753687699635827,inf,e2618005-6d95-4f37-8549-61bc9c87c332
bernoulli_glm_raw,10⁵,1,REJ-ABC,0.95605,0.16557992,4.1231055,,0.3426881790161133,10.318805461989136,f375c59b-3172-4c71-a48d-020b8361ad71
bernoulli_glm_raw,10³,7,REJ-ABC,0.9965,0.5000638,5.5677643,,0.02103365659713745,9.164797669091758,ef216fc1-6584-46c8-bcdd-3621ba76b18a
bernoulli_glm_raw,10³,2,REJ-ABC,0.99245,0.42675477,5.0990195,,0.025244367122650147,9.63284527466284,d4bf3cc9-a78c-4174-909e-f116788ed584
gaussian_linear,10³,7,RF-ABC,0.5985,0.0111221075,,,0.1932886759440104,10.391551820883516,556328d7-fe87-4483-af19-6776351bf520
gaussian_linear_uniform,10⁵,5,REJ-ABC,0.88435,0.096577525,1.7954330000000005,,0.01987607876459757,5.154668969181025,ad6fbb5d-1b68-494e-910a-78911933decf
sir,10³,2,SMC-ABC,0.92705,0.43870884,40.16217,,0.5110507329305013,14.773128321605904,059952e7-4974-41d9-8bef-ef46b99dcc05
slcp_distractors,10⁵,1,RF-ABC,0.97865,0.0989697,895.3756,,635.5004557291667,,3bfadc28-c64a-4c13-9565-14bbfc726d92
slcp,10⁴,7,REJ-ABC,0.98725,0.10289979,29.082714000000006,,0.021944959958394367,37.66916783116739,fb7d8be4-9df3-41eb-85d9-96a4f0d654b5
slcp,10⁴,3,RF-ABC,0.84905,0.016938686,25.691048,,1.9325177510579428,35.53283413933503,4e21a8d5-3f59-4de1-bcf4-5bce5a3ef61f
gaussian_mixture,10⁴,8,SMC-ABC,0.73485,0.034374117999999995,1.0648239,,0.03123462200164795,9.88963149926957,e2fcaf91-61ea-43f1-8403-0ca44d856fd6
sir,10³,1,RF-ABC,0.8868,0.23567826,32.526913,,0.411587111155192,17.04885457198535,948deac1-c82e-436f-a863-ef095e23254c
two_moons,10⁴,2,RF-ABC,0.9265,0.018132448,0.62586033,,0.4301863034566243,,01f71b72-9153-4698-84bb-6a95802c91f7
two_moons,10⁴,5,RF-ABC,0.9532,0.020752788,0.7371246,,0.4297109603881836,,21db4295-655b-4ec4-bdaa-321b6a626fa9
gaussian_linear,10⁴,2,REJ-ABC,0.8655,0.07550192,1.7078620999999998,,0.0206291397412618,12.314677288312588,bf07c3ae-bef9-4977-a3fa-dccd5e1170ab
gaussian_linear_uniform,10⁴,5,RF-ABC,0.5572,0.009262681,,,4.531599934895834,5.2389715797983545,22de3f62-c20e-4d71-9d83-314f7ad6dbb0
two_moons,10⁵,5,SMC-ABC,0.7679,0.00015068053999999994,0.09789725,,0.13544421195983886,inf,7412b217-5e62-461f-999b-692af6351dd3
two_moons,10⁴,1,SMC-ABC,0.6879,0.002243638,0.09141278,,0.035028715928395585,inf,0777170d-90a7-47a0-9933-59e98dfabfdb
two_moons,10³,8,REJ-ABC,0.95155,0.07408941,0.20462172,,0.020759212970733642,,aa5c4f43-a883-408d-b0cd-b831f1745127
two_moons,10⁵,5,RF-ABC,0.9662,0.025927305,0.8027761999999999,,13.990791829427085,inf,b6f73217-055f-4c84-a560-46e41ec5305b
gaussian_linear_uniform,10³,2,REJ-ABC,0.9828,0.29919046,2.4339297,,0.018172363440195717,5.550476776620145,606bd6b1-7168-4917-8d72-b2fd0487bc4b
gaussian_mixture,10⁴,8,REJ-ABC,0.8104,0.04728502,1.0298204,,0.02406698067982992,10.472713698406103,7e588a89-9c0d-452a-bcb0-d8dd32d44cc4
gaussian_mixture,10⁵,1,REJ-ABC,0.8265,0.014092386,0.5625639,,0.02319910923639933,12.317475593866847,4ec79d64-38ad-4908-90ee-92bd53fdd7b6
two_moons,10³,6,REJ-ABC,0.94455,0.0033477545000000003,0.20118162,,0.01872539520263672,inf,73238164-33cd-4fe1-abeb-724a31e85fd4
slcp,10³,9,REJ-ABC,0.9748,0.17529356,8.850939,,0.01724896430969238,36.191976557473936,d704a798-8322-4952-8280-62c773a8ced1
slcp,10³,6,SMC-ABC,0.96815,0.09460771,9.130492,,0.01761378049850464,36.15302014080563,674ba1e3-4761-4171-85d0-a7266b974ffb
bernoulli_glm,10⁵,4,REJ-ABC,0.9252,0.121978045,14.845686,,0.32000026702880857,10.53233711627206,95036946-4bb6-40bb-b83f-8dd348a4ef03
gaussian_mixture,10⁵,1,SMC-ABC,0.66025,0.0073958635,0.4106769,,0.16603832244873046,10.328792738219594,8a5b24bf-effb-4e8c-a4bb-e1acc17cfa9b
lotka_volterra,10⁴,4,RF-ABC,0.99975,0.56470126,486.99274,,3.3418787638346354,22.32053217539237,21cce0b8-1526-40f3-915e-5c0e178c2711
bernoulli_glm,10⁴,7,REJ-ABC,0.98215,0.35543063,21.76192,,0.05196770429611206,9.613001820167007,7352f572-da5e-4db1-907c-c64f6a9e1003
gaussian_linear_uniform,10⁵,7,SMC-ABC,0.78705,0.047487378,1.6284076,,0.16886078516642253,5.575113792250076,71b3668f-9598-4db2-b855-14db946ccd7e
bernoulli_glm,10³,9,REJ-ABC,0.99605,0.45413095,27.358093,,0.025990196069081626,10.11493051819446,10d29e2d-34f0-4ad2-b196-15a0cf06a651
slcp,10⁵,9,RF-ABC,0.92455,0.046804547,9.7410755,,70.9736572265625,35.80945738681976,eb759e24-caf4-4fc3-82a0-541e3337cc30
two_moons,10⁵,3,SMC-ABC,0.66505,0.00016915797999999998,0.091118276,,0.12037460803985595,inf,2cc145e1-700c-4ad0-9306-06347095292b
slcp,10⁵,8,REJ-ABC,0.98305,0.09118998,24.446117,,0.02595832347869873,36.76866702396971,453b2cac-f74d-4fbc-bc44-8c09d4c5a2c9
sir,10³,9,REJ-ABC,0.9901,0.56576085,101.99019,,0.4401847839355469,18.493490439423798,af562d71-2d4b-45af-865c-7e5d0ec89595
lotka_volterra,10⁵,9,RF-ABC,0.99625,0.39231616,98.57854,,,21.873564314475594,99999999-0019-0000-000000000000
bernoulli_glm_raw,10⁴,6,REJ-ABC,0.98685,0.4637242,5.0990195,,0.05812616348266601,9.356624304210873,c07bb201-3b70-4a7a-bde6-8e8583b66735
gaussian_linear_uniform,10⁴,10,RF-ABC,0.58485,0.012601137,,,4.568869018554689,4.998704942962732,ab0f167f-719c-4a0c-85a0-e968d82bf4c2
slcp,10⁵,5,SMC-ABC,0.9431,0.043640852,20.971695,,0.12724131743113198,37.573558116953,46ca37a3-6c45-449b-91e6-cb3a02a3d557
two_moons,10⁴,8,RF-ABC,0.94565,0.042415142,0.17999496,,0.42486365636189777,,3f7e5ffa-e853-48cf-94f0-21a1705d6391
gaussian_mixture,10⁴,2,REJ-ABC,0.76085,0.12039459,1.397841,,0.017534240086873373,8.047116919532089,7ef9cfc4-ae2b-4e06-930c-5bf870799bc9
gaussian_mixture,10⁵,6,SMC-ABC,0.64475,0.0024322271,0.72881055,,0.12331034342447915,8.709086393509647,1cbe7202-106f-46dc-8721-8e372143a9bb
slcp,10⁵,1,SMC-ABC,0.9777,0.11167216,18.629913,,0.15327690442403158,35.04306906533168,b6d5ba8c-db9d-44c7-a37e-4be8242f9dce
gaussian_linear_uniform,10⁵,7,REJ-ABC,0.8691,0.08276093,1.7455575,,0.021130192279815677,5.477043007445696,cb6d5f23-5e61-4c83-b94c-4952bf5f3c45
gaussian_linear_uniform,10⁴,3,SMC-ABC,0.96815,0.23885858,1.6950579,,0.04447775681813558,9.510150402528906,913e5173-621a-4ea4-a743-47adb870ea77
gaussian_linear,10³,7,REJ-ABC,0.90745,0.105644226,1.7398331000000002,,0.01936484177907308,12.623626390743713,a2f409a1-5d67-4635-ac13-86587e2cddf5
sir,10⁴,3,SMC-ABC,0.57335,0.006164551,19.339079,,0.8868904113769531,13.450311529884535,6a21c0af-a5a7-4381-a5bd-38e15dbf0207
gaussian_mixture,10³,4,REJ-ABC,0.84755,0.41969928,2.7125025000000003,,0.02163499593734741,10.999480914808316,51a5165b-d1ef-44f8-8842-6c6e7f81ab47
bernoulli_glm_raw,10⁵,6,REJ-ABC,0.98365,0.45408428,5.0,,0.3436483065287272,9.608428268585,c0e16e84-a240-4510-8766-eaf6184e94de
gaussian_mixture,10³,1,REJ-ABC,0.9015,0.502423,3.5682795,,0.0171126921971639,11.634786219861867,16b039ec-bcec-482f-a67d-d78a0d05a3e3
sir,10⁵,8,RF-ABC,0.8112,0.06101954,34.08812,,18.699251302083333,18.386670496714363,1a4fdd2f-60f7-4f2d-8150-52de176a13b6
two_moons,10⁵,3,REJ-ABC,0.67525,0.0034954548,0.094247684,,0.025012111663818358,inf,a8aff1b5-8498-4c65-9d0e-5d643e55342d
two_moons,10⁴,10,SMC-ABC,0.6559999999999999,0.00823009,0.090232596,,0.03907634814580282,inf,34ebe071-916a-4a74-9e67-f712ec9065ba
gaussian_mixture,10⁵,2,SMC-ABC,0.66395,0.006888747,1.1228883,,0.12200441360473632,8.785787180024851,10b818b7-a5f6-4329-b94c-db63596b2766
bernoulli_glm,10³,9,RF-ABC,0.97465,0.30442226,,,0.1838969866434733,12.016959920868606,aa87439f-fadc-437f-b686-a94136c07282
gaussian_linear_uniform,10⁵,2,RF-ABC,0.54515,0.002958417,,,160.33914388020833,4.527449804626133,3e89eee1-cb92-4f41-8a5d-f849c092e3f0
gaussian_linear,10⁴,4,REJ-ABC,0.9138,0.14059556,2.0065355,,0.020145813624064132,13.06877224500798,b63d708f-09a8-4b2d-8b73-a9b7ee384cec
slcp_distractors,10⁵,6,RF-ABC,0.9452,0.030465126,347.2895,,824.06875,,abc83083-97d5-4bc6-b868-c941d2d844d3
lotka_volterra,10⁴,9,RF-ABC,0.99675,0.49922153,108.49709,,,21.369898444713797,99999999-0028-0000-000000000000
lotka_volterra,10³,3,SMC-ABC,0.9997,0.55233014,,,0.492321523030599,,942413a5-1e08-43d2-b691-1eb3d7073403
two_moons,10⁵,10,SMC-ABC,0.6015,0.00027239322999999995,0.090223484,,0.1248146375020345,inf,512c5a19-da17-4e7c-b4e3-c3f94924ffa5
two_moons,10⁵,3,RF-ABC,0.92355,0.026997685,0.24838644,,13.91868896484375,,23adc1d9-8d44-49df-95fc-b5db2d7d82a6
sir,10⁴,6,SMC-ABC,0.6171,0.015496612,24.083189,,0.8875331242879232,16.033365851009354,0a2fd96d-ad51-421a-a4b9-f9ab1fc4bbef
sir,10⁵,7,RF-ABC,0.83295,0.06774062,34.763485,,18.61240030924479,19.10673774851388,d6bebaf7-6332-44b4-a715-d87c1bd40be9
gaussian_linear_uniform,10⁴,8,RF-ABC,0.5824,0.009139061,,,4.455038452148439,4.422514981539948,e6802e72-7753-435d-8364-7e6957a9dbec
two_moons,10⁵,6,SMC-ABC,0.68855,8.249283000000001e-05,0.093187585,,0.112765105565389,inf,5ec29c6f-e9ce-40ef-8501-3c34d19377ea
two_moons,10⁵,7,RF-ABC,0.8822,0.015558004,0.13125184,,14.26131591796875,inf,f7b1eeb6-5c4b-4669-a5f1-141d6b12f135
gaussian_linear,10⁵,5,SMC-ABC,0.66665,0.01848805,1.4491768,,0.08639363447825114,10.637954827543961,d58005eb-55c2-4345-b6ed-5f5c82136f3e
bernoulli_glm_raw,10³,4,SMC-ABC,0.98745,0.37908515,4.582576,,0.02505637009938558,11.216962802871224,92452a23-60a3-47f1-8dcc-72759dafe9c3
gaussian_linear_uniform,10⁵,2,REJ-ABC,0.93035,0.13906413,1.9919167,,0.02080760399500529,5.1760644747021916,c25899b8-0c13-4edc-8344-f75bce1e0013
bernoulli_glm,10³,6,RF-ABC,0.95965,0.31180313,,,0.1788847287495931,11.592956049493356,b5fedf2c-8a80-4ab4-bfc9-247021efcb27
lotka_volterra,10⁵,8,REJ-ABC,0.99525,0.55241895,30.248379,,8.784394327799479,19.512537934901943,657a1027-41a8-4b8e-9314-c13940a3ff8b
bernoulli_glm_raw,10⁴,10,SMC-ABC,0.9962,0.51684433,5.656854,,0.06400515635808307,10.081506533176704,471d7826-fdd3-4989-9ba1-c54fc72da82f
bernoulli_glm,10⁴,10,REJ-ABC,0.98755,0.40326136,27.073006,,0.05172425905863444,9.645558502946047,c127d305-7746-4e17-8bb9-3a8845d6c132
gaussian_mixture,10³,6,REJ-ABC,0.8538,0.42811322,2.8716683,,0.01979328791300456,10.583080994761248,95c28599-3a44-45dc-ab69-f630e69ad0ca
gaussian_linear_uniform,10⁴,9,REJ-ABC,0.95045,0.22271419,2.05404,,0.018273075421651203,5.174304415203316,e3e32760-91ac-4884-8a88-60f834897cdc
gaussian_linear_uniform,10⁵,3,SMC-ABC,0.8731,0.07438636,1.8092535,,0.20781825383504232,5.127963826481674,08e2dbb0-3f26-4080-9637-12d58603ec8f
gaussian_linear_uniform,10⁴,6,SMC-ABC,0.893,0.13799727,1.3090588,,0.047799352804819735,9.017793797406062,19ec816a-e33c-4109-af1f-def4a592ade2
two_moons,10³,10,SMC-ABC,0.92315,0.051205635,0.15964237,,0.024228914578755697,,c4d028a6-9bdc-4b2a-a1d9-a00e035b96f5
gaussian_mixture,10⁴,5,SMC-ABC,0.7282,0.010729909,0.9027913,,0.03080252806345622,9.636680930392881,338fb9a1-223a-44e5-95da-59e037be90cb
slcp_distractors,10³,5,REJ-ABC,0.9868,0.08132243,897.9845,,0.03624523480733236,,8d133b9c-3e51-4bb0-ab4d-acc8d9ff9887
lotka_volterra,10³,2,REJ-ABC,0.99975,0.55355215,,,0.4799598058064778,,edfd65d5-16fe-4cf7-9f4b-c2df5e041f26
gaussian_linear_uniform,10⁵,10,RF-ABC,0.53005,0.0019426346,,,155.838916015625,4.07420385978496,eb62fc78-0355-4142-8c9e-398164a1f74c
slcp,10³,10,REJ-ABC,0.9691,0.28941825,6.515761,,0.018312021096547445,35.36389389400278,e0adadbb-274a-4f2b-821d-3b3eb3f3f783
bernoulli_glm_raw,10⁵,8,RF-ABC,0.8538,0.076340795,,,743.4802083333333,11.377668241098174,50ce31e2-bbf8-4ee9-8b90-7746595b68b7
gaussian_linear_uniform,10⁵,1,RF-ABC,0.53395,0.007204175,,,157.20891927083332,4.414756254071778,4baf95bc-0aba-4591-b755-642b4a6a462f
bernoulli_glm,10³,10,RF-ABC,0.95185,0.26713115,,,0.1783590316772461,11.054068124402244,08f3e814-32d1-49f1-af01-75ebb28f1cd7
bernoulli_glm,10⁵,10,SMC-ABC,0.82245,0.08372134,19.22433,,0.4107157389322917,11.057150052865325,1b4f2ff8-c1d7-41ba-a05b-114edfb7dc7f
bernoulli_glm_raw,10³,3,SMC-ABC,0.9888,0.42909533,5.0990195,,0.024338078498840333,10.74201023773276,35a88efd-604c-44a2-b319-226266dc7293
gaussian_linear_uniform,10⁴,1,SMC-ABC,0.99465,0.33892488,1.4941993999999998,,0.03749020497004192,11.026484438883214,0feff7bd-e5b4-40e2-a7be-e6bd87564bcb
gaussian_linear,10⁴,8,RF-ABC,0.5852,0.012081981,,,4.6499801635742175,10.571345642648149,37441b5c-d692-4336-96a6-ef9e6273209d
gaussian_linear_uniform,10⁴,6,REJ-ABC,0.93,0.16590595,1.929945,,0.01917243003845215,5.589239447000555,6cad678e-f6d2-47dc-bbcd-9e977885cd52
sir,10⁵,6,RF-ABC,0.7955,0.055546045,36.789944,,18.60209757486979,18.18867844454169,bb0e54e8-433e-4b34-a8e0-145a0d433634
two_moons,10⁵,6,RF-ABC,0.9347,0.014255762,0.34249258,,13.994156901041665,,cb7a6247-e541-4836-8472-8bc97350188f
gaussian_linear_uniform,10⁴,2,RF-ABC,0.56045,0.009083629,,,4.6245976765950525,5.143314940754814,a0a53375-0ead-4731-bdae-acff029c2b58
gaussian_linear,10⁵,9,SMC-ABC,0.75345,0.052743137,1.6627107,,0.09235459963480633,11.713961753595054,b534a62c-9db6-43b3-9bdd-aaa6a11460ef
gaussian_linear,10³,4,REJ-ABC,0.95135,0.2061516,2.1465588,,0.018747536341349284,13.388476084597116,8e0d37cb-6557-42d3-865c-e27ab850e870
bernoulli_glm_raw,10⁴,6,SMC-ABC,0.9927,0.5506956000000001,5.0,,0.06116220553716024,10.417742609069533,a207f145-19ef-435e-9d6e-19e1c23b32e4
lotka_volterra,10⁵,9,REJ-ABC,0.9965,0.44576076,67.28586,,9.008839925130207,20.420489294013574,95a13b5a-9b18-4293-87dd-bd083be4e9df
lotka_volterra,10⁵,3,SMC-ABC,0.9933,0.5272644000000001,20.334759,,13.16761474609375,18.947808640621734,abfabcd4-4b24-4654-81ee-0dab8c039c53
sir,10⁴,10,RF-ABC,0.77445,0.14453965,39.705162,,1.2026224772135417,16.11431129932395,7ed17ccb-c50c-4af6-9482-8b16cd45acfb
sir,10⁴,5,REJ-ABC,0.81845,0.2224096,36.626495,,0.8427268981933593,16.46943405084171,c9074ae4-0900-48d8-8d77-5ac2ed836599
gaussian_linear_uniform,10⁴,7,REJ-ABC,0.93135,0.1625374,1.9384786,,0.019298104445139568,5.9505745815277455,f9329072-8936-42b5-8c65-369ada3b74a1
gaussian_mixture,10⁵,4,REJ-ABC,0.7985,0.005272031,1.0853986,,0.024126108487447104,13.08190614968191,9e52eba8-8e80-4d4a-af89-3905f67da008
bernoulli_glm,10³,7,REJ-ABC,0.9937,0.45938808,28.782234000000006,,0.026751144727071127,9.351674295532547,9685abf9-9910-4f2c-8523-05401f374e49
bernoulli_glm,10⁵,7,RF-ABC,0.87395,0.1186254,,,99.778955078125,12.307765593877585,12e547fd-a2da-4609-9f0a-6061815a43e1
lotka_volterra,10³,8,SMC-ABC,0.9999,0.5526652,65.96448000000001,,0.4831826210021973,20.465997152929663,2b4c5783-dbed-4718-b623-bb79610d350d
slcp,10⁵,10,RF-ABC,0.91765,0.06484747,2.9695015,,71.39818522135417,32.39854779322204,adc28a62-76a5-4b44-b229-9e8d9ca5a07e
gaussian_linear,10³,3,SMC-ABC,0.943,0.16779888,1.8536357,,0.01876356601715088,13.347164753766886,32d56f4c-3604-42e4-9c98-8256cc08b7ab
two_moons,10⁴,4,SMC-ABC,0.7139,0.0027440786,0.09553143,,0.038169574737548825,inf,7616d2af-c7ba-4ae4-94c4-c2ead47af0b4
sir,10⁵,3,REJ-ABC,0.6744,0.053084314,22.58318,,4.894350687662762,14.4363159442213,cd604c92-aedf-44e1-8a32-03b2f7b644a4
gaussian_mixture,10³,1,SMC-ABC,0.82485,0.40542704,2.1825852,,0.02296129862467448,9.813036448280002,4e41a3e6-142f-4a2a-a750-7675f564f4d5
slcp_distractors,10³,10,SMC-ABC,0.9864,0.4957257000000001,350.01428,,0.0384804368019104,,27cc6f70-37c8-4c4e-b7f1-b5626e5b5f85
slcp,10⁵,8,SMC-ABC,0.97905,0.08715236,23.788895,,0.1337450663248698,35.568034604006904,063a76a7-6d7c-43f1-a791-211b6de76db9
lotka_volterra,10⁵,1,REJ-ABC,1.0,0.5646211999999999,13.661877,,8.959364827473959,21.18301544798064,07f00b30-9d68-4412-82cc-961521e11c20
two_moons,10⁴,6,SMC-ABC,0.6905,9.262562e-05,0.09182438,,0.0347469170888265,inf,01d8bd4c-8361-4c53-bbf3-d49e082b90e6
sir,10³,4,REJ-ABC,0.98645,0.57613504,128.57488999999998,,0.4573882420857747,17.634797292241362,9079c6ce-3cef-4eb1-9bb9-27d6f9866a78
two_moons,10³,2,SMC-ABC,0.95095,0.0020371675,0.17896645,,0.025070043404897054,inf,27c58f4e-1b73-40ce-84d2-40bee758953f
lotka_volterra,10⁵,6,SMC-ABC,0.99825,0.5128455,,,13.521114095052084,,1efddc6f-f791-4d90-ab19-08fea87d3a35
sir,10⁴,1,REJ-ABC,0.7859999999999999,0.3180641,20.322401,,0.861691665649414,14.695923925460772,291b6eb0-f072-4bc3-b36a-3dacff6e6bd9
lotka_volterra,10⁵,7,SMC-ABC,0.99095,0.51292527,27.622433,,11.071395874023438,18.518093167039467,31537a89-f8b1-4b85-a002-0cb188e24d1a
slcp,10⁴,1,RF-ABC,0.96115,0.05867672,19.028896,,1.9374835968017576,38.2184067072809,5ef5fa86-482b-4038-bffc-4567bc6aecef
gaussian_mixture,10⁵,4,SMC-ABC,0.6629,0.0012079477,1.0649648,,0.11703646977742513,9.467335401712427,ecc7e6a4-4f01-4996-9b71-510eb1845d96
two_moons,10⁴,8,SMC-ABC,0.688,0.018240333,0.08765231,,0.027902050813039144,inf,a6c186a8-56d1-4120-99f0-f2e1e8523828
two_moons,10⁵,5,REJ-ABC,0.72865,0.0005656481,0.09733892,,0.021275389194488525,,f359e62c-3789-4929-ad20-f63931c69895
bernoulli_glm,10⁴,6,SMC-ABC,0.99965,0.9518906,10.325257,,0.06270719766616821,13.32526846565975,0040e80b-3634-4122-8bcc-4ec0cd81d228
lotka_volterra,10⁴,2,SMC-ABC,0.9995,0.5833639,16.395836,,4.035721079508464,20.11215033858427,e7130a87-3d23-4d1a-8f0e-8430a5f758b6
bernoulli_glm,10⁵,1,REJ-ABC,0.92105,0.1580888,14.881251,,0.3316628774007161,10.329334858519085,4bb5a3b6-8d1f-47bc-a5a1-887084cbbbe3
bernoulli_glm_raw,10⁵,2,SMC-ABC,0.9656,0.32065174,4.690416,,0.4167489051818848,9.608381389597255,adc7d6e6-ea1f-4a27-a70b-c85a275d0bb8
bernoulli_glm,10³,2,SMC-ABC,0.987,0.41053724,19.881554,,0.022031358877817788,10.364942590220474,9026bf79-84a2-4ccf-9d4c-fc2bd6b21185
lotka_volterra,10³,9,RF-ABC,0.99895,0.5297098000000001,166.85654,,,21.497797317150493,99999999-0018-0000-000000000000
gaussian_linear,10³,10,RF-ABC,0.63245,0.016603231,,,0.19217853546142574,10.722311089921542,e84e4887-369c-4aae-9a9f-6d8fefab7375
slcp_distractors,10⁵,3,REJ-ABC,0.98335,0.09677136,385.38837,,2.005231730143229,,344b4bff-44d4-4f7f-bfa0-681e0dd2f327
gaussian_linear,10³,9,REJ-ABC,0.90385,0.11373252,1.78635,,0.018496946493784583,12.762022981038074,bf72135b-5f50-4fd1-84f1-48bcdd1271df
slcp_distractors,10⁵,2,SMC-ABC,0.98865,0.27030718,382.00067,,2.0012491861979167,,590ab633-7a8f-4430-b888-db19920c9a20
gaussian_mixture,10⁵,5,SMC-ABC,0.66515,0.012545824,1.1137106,,0.1167370875676473,8.448277809784013,56e2c4ad-83eb-48be-8ba4-1a6e12177cda
bernoulli_glm,10⁴,8,SMC-ABC,0.9994,0.50470185,10.391283,,0.06908489068349202,11.325561617166507,41206c69-4eaf-48b7-ae92-030e6bcd77ee
bernoulli_glm,10⁴,1,REJ-ABC,0.9729,0.2716815,19.352795,,0.05663490295410156,10.294599478115664,26c610f1-e649-4503-8f24-ae524ee3ee66
lotka_volterra,10⁴,3,SMC-ABC,0.9933,0.451927,22.379772,,3.695653788248698,19.0046966417731,75be8008-8945-4e50-afd3-ef2e4981857e
lotka_volterra,10³,6,RF-ABC,0.9995,0.5472130999999999,133.46793,,0.5116220474243164,21.299477378957604,7ce4e430-68c8-4da0-bbfd-22aa2313176c
lotka_volterra,10³,4,REJ-ABC,0.9999,0.5557257,,,0.5148241360982259,,c2ee18a3-977f-4988-8eb2-5836339dc20f
